135.996 32.2513 -0.163145 -0.00662649
135.964 32.7529 -0.162954 -0.0169752
135.902 33.2515 -0.161735 -0.0272258
135.807 33.7451 -0.159515 -0.0373134
135.682 34.2319 -0.156715 -0.0472064
135.527 34.7099 -0.153424 -0.0569307
135.342 35.1772 -0.149583 -0.066524
135.128 35.6319 -0.145109 -0.0759022
134.886 36.0723 -0.139993 -0.0848848
134.617 36.4967 -0.134157 -0.0933057
134.321 36.9033 -0.127859 -0.101567
134.001 37.2905 -0.121179 -0.109403
133.657 37.6569 -0.114108 -0.116811
133.29 38.0009 -0.106427 -0.123896
132.903 38.3212 -0.0983637 -0.130413
132.497 38.6166 -0.089952 -0.136334
132.072 38.8859 -0.0809317 -0.141619
131.632 39.1281 -0.0717755 -0.146389
131.177 39.342 -0.0624852 -0.150657
130.71 39.527 -0.0530247 -0.154382
130.232 39.6823 -0.0433363 -0.157431
129.745 39.8073 -0.0334554 -0.159465
129.251 39.9015 -0.0234356 -0.160496
128.753 39.9645 -0.0131453 -0.162022
128.251 39.9961 -0.00248284 -0.164222
127.749 39.9961 0.008061 -0.165894
127.247 39.9645 0.018441 -0.166889
126.749 39.9015 0.0290271 -0.165911
126.255 39.8073 0.0396598 -0.163138
125.768 39.6823 0.0501255 -0.160163
125.29 39.527 0.0604765 -0.157079
124.823 39.342 0.0707676 -0.153531
124.368 39.1281 0.0808575 -0.149405
123.928 38.8859 0.0903708 -0.144467
123.503 38.6166 0.0989888 -0.138556
123.097 38.3212 0.107755 -0.132273
122.71 38.0009 0.116182 -0.125794
122.343 37.6569 0.124101 -0.11896
121.999 37.2905 0.131812 -0.111252
121.679 36.9033 0.139015 -0.103181
121.383 36.4967 0.145555 -0.0947908
121.114 36.0723 0.151346 -0.0854975
120.872 35.6319 0.156525 -0.0760561
120.658 35.1772 0.161228 -0.0664986
120.473 34.7099 0.165512 -0.0566587
120.318 34.2319 0.169037 -0.0464101
120.193 33.7451 0.171584 -0.0358667
120.098 33.2515 0.173307 -0.0251976
120.036 32.7529 0.174515 -0.0144914
120.004 32.2513 0.175203 -0.00384769
120.004 31.7487 0.175374 0.00682783
120.036 31.2471 0.175008 0.01755
120.098 30.7485 0.173583 0.028239
120.193 30.2549 0.17115 0.0387719
120.318 29.7681 0.168041 0.0490964
120.473 29.2901 0.164236 0.0591412
120.658 28.8228 0.159754 0.0688555
120.872 28.3681 0.154702 0.0782344
121.114 27.9277 0.149154 0.0873559
121.383 27.5033 0.143091 0.0962188
121.679 27.0967 0.13641 0.104444
121.999 26.7095 0.129092 0.112232
122.343 26.3431 0.121359 0.119592
122.71 25.9991 0.113341 0.126275
123.097 25.6788 0.104803 0.132441
123.503 25.3834 0.0959204 0.138142
123.928 25.1141 0.0870172 0.143376
124.368 24.8719 0.0776693 0.147994
124.823 24.658 0.0679264 0.151898
125.29 24.473 0.0579844 0.155073
125.768 24.3177 0.0480202 0.157709
126.255 24.1927 0.0379862 0.16001
126.749 24.0985 0.0278313 0.161849
127.247 24.0355 0.0175351 0.162738
127.749 24.0039 0.00711009 0.162654
128.251 24.0039 -0.00324014 0.161754
128.753 24.0355 -0.0134265 0.160082
129.251 24.0985 -0.0235151 0.158381
129.745 24.1927 -0.0335476 0.156602
130.232 24.3177 -0.0434862 0.154139
130.71 24.473 -0.0532618 0.150972
131.177 24.658 -0.0627687 0.147186
131.632 24.8719 -0.071987 0.142798
132.072 25.1141 -0.0809325 0.137857
132.497 25.3834 -0.0896845 0.132525
132.903 25.6788 -0.0980758 0.126669
133.29 25.9991 -0.106033 0.120296
133.657 26.3431 -0.113579 0.113343
134.001 26.7095 -0.120729 0.105953
134.321 27.0967 -0.127399 0.0982099
134.617 27.5033 -0.133532 0.0900119
134.886 27.9277 -0.139105 0.0813703
135.128 28.3681 -0.144173 0.0724509
135.342 28.8228 -0.148706 0.0632702
135.527 29.2901 -0.152654 0.0538058
135.682 29.7681 -0.155957 0.0440499
135.807 30.2549 -0.158491 0.0340924
135.902 30.7485 -0.160297 0.0240056
135.964 31.2471 -0.161702 0.0138502
135.996 31.7487 -0.16272 0.00365864
