1   2.22222222222222E-08
2	2.22222222222222E-08
3	2.22222222222222E-08
4	6.66666666666667E-08
5	6.66666666666667E-08
6	2E-07
7	2.66666666666667E-07
8	3.55555555555556E-07
9	5.33333333333333E-07
10	7.55555555555556E-07
11	1.17777777777778E-06
12	1.42222222222222E-06
13	2.04444444444444E-06
14	2.37777777777778E-06
15	3.48888888888889E-06
16	4.33333333333333E-06
17	5.17777777777778E-06
18	6.73333333333333E-06
19	8.33333333333333E-06
20	1.03555555555556E-05
21	1.07777777777778E-05
22	1.18444444444444E-05
23	1.33333333333333E-05
24	1.53777777777778E-05
25	1.74222222222222E-05
26	1.90666666666667E-05
27	2.24222222222222E-05
28	2.41555555555556E-05
29	2.63777777777778E-05
30	2.86E-05
31	3.02666666666667E-05
32	3.21111111111111E-05
33	3.62222222222222E-05
34	4.16888888888889E-05
35	4.4E-05
36	4.88E-05
37	5.32222222222222E-05
38	5.32666666666667E-05
39	5.38E-05
40	5.55111111111111E-05
41	5.60444444444444E-05
42	5.64222222222222E-05
43	5.89333333333333E-05
44	6.14222222222222E-05
45	6.44888888888889E-05
46	6.63111111111111E-05
47	6.99777777777778E-05
48	7.28888888888889E-05
49	7.59777777777778E-05
50	8.11777777777778E-05
51	8.53777777777778E-05
52	8.89333333333333E-05
53	9.18666666666667E-05
54	9.80444444444444E-05
55	0.000100488888889
56	0.000106111111111
57	0.000114244444444
58	0.000117733333333
59	0.000124577777778
60	0.000129066666667
61	0.000138266666667
62	0.000142533333333
63	0.000149977777778
64	0.000159977777778
65	0.000166244444444
66	0.000175444444444
67	0.000184644444444
68	0.000195733333333
69	0.0002064
70	0.000218777777778
71	0.000227111111111
72	0.000239777777778
73	0.000249977777778
74	0.000262222222222
75	0.000272711111111
76	0.000284466666667
77	0.000294377777778
78	0.000308311111111
79	0.000327866666667
80	0.000342933333333
81	0.0003548
82	0.000371466666667
83	0.000382
84	0.000397311111111
85	0.000420488888889
86	0.000449444444444
87	0.000442244444444
88	0.0004414
89	0.000437377777778
90	0.000444911111111
91	0.000469155555556
92	0.0004856
93	0.000498666666667
94	0.000503444444444
95	0.000510755555556
96	0.000537066666667
97	0.000553688888889
98	0.000576311111111
99	0.000591066666667
100	0.000616177777778
101	0.000653111111111
102	0.000697444444444
103	0.000728755555556
104	0.000752355555556
105	0.000790822222222
106	0.000827622222222
107	0.000844622222222
108	0.000867888888889
109	0.000886777777778
110	0.000904644444444
111	0.000954466666667
112	0.000982133333333
113	0.001037644444444
114	0.001097311111111
115	0.001119622222222
116	0.001152577777778
117	0.001165311111111
118	0.001225155555556
118	0.001287511111111
119	0.001342088888889
120	0.001397422222222
121	0.001448111111111
122	0.001460022222222
123	0.0015172
124	0.001566155555556
125	0.001621933333333
126	0.001712244444444
127	0.001756822222222
128	0.001815266666667
129	0.001844733333333
130	0.001899266666667
131	0.001947088888889
132	0.002022511111111
133	0.002115888888889
134	0.002185511111111
135	0.002194422222222
136	0.002250488888889
137	0.002334044444444
138	0.002432044444444
139	0.002460755555556
140	0.002482266666667
141	0.002507977777778
142	0.002564755555556
143	0.002603622222222
144	0.002702688888889
145	0.002751644444444
146	0.002833666666667
147	0.002911466666667
148	0.003003177777778
149	0.003105822222222
150	0.003180133333333
151	0.0031868
152	0.003283844444444
153	0.003409244444444
154	0.003477355555556
155	0.003549755555556
156	0.003598911111111
157	0.003621866666667
158	0.003701133333333
159	0.003753266666667
160	0.003759244444444
161	0.003762733333333
162	0.003721311111111
163	0.003684422222222
164	0.003550288888889
165	0.003381777777778
166	0.003553355555556
167	0.003520266666667
168	0.003480666666667
169	0.003474288888889
170	0.003328911111111
171	0.0033314
172	0.003305977777778
173	0.003265888888889
174	0.003239133333333
175	0.003158511111111
176	0.003117244444444
177	0.003065622222222
178	0.003022888888889
179	0.002988
