0 0 -3.09017
0 1 -3.09017
0 2 -3.09017
0 3 -3.09017
0 4 -3.09017
0 5 -3.09017
0 6 -3.09017
0 7 -3.09017
0 8 -3.09017
0 9 -3.09017
0 10 -3.09017
0 11 -3.09017
0 12 -3.09017
0 13 -3.09017
0 14 -3.09017
0 15 -3.09017
0 16 -3.09017
0 17 -3.09017
0 18 -3.09017
0 19 -3.09017
0 20 -3.09017
0 21 -3.09017
0 22 -3.09017
0 23 -3.09017
0 24 -3.09017
0 25 -3.09017
0 26 -3.09017
0 27 -3.09017
0 28 -3.09017
0 29 -3.09017
0 30 -3.09017
0 31 -3.09017
0 32 -3.09017
0 33 -3.09017
0 34 -3.09017
0 35 -3.09017
0 36 -3.09017
0 37 -3.09017
0 38 -3.09017
0 39 -3.09017
0 40 -3.09017
0 41 -3.09017
0 42 -3.09017
0 43 -3.09017
0 44 -3.09017
0 45 -3.09017
0 46 -3.09017
0 47 -3.09017
0 48 -3.09017
0 49 -3.09017
0 50 -3.09017
0 51 -3.09017
0 52 -3.09017
0 53 -3.09017
0 54 -3.09017
0 55 -3.09017
0 56 -3.09017
0 57 -3.09017
0 58 -3.09017
0 59 -3.09017
0 60 -3.09017
0 61 -3.09017
0 62 -3.09017
0 63 -3.09017
0 64 -3.09017
0 65 -3.09017
0 66 -3.09017
0 67 -3.09017
0 68 -3.09017
0 69 -3.09017
0 70 -3.09017
0 71 -3.09017
0 72 -3.09017
0 73 -3.09017
0 74 -3.09017
0 75 -3.09017
0 76 -3.09017
0 77 -3.09017
0 78 -3.09017
0 79 -3.09017
0 80 -3.09017
0 81 -3.09017
0 82 -3.09017
0 83 -3.09017
0 84 -3.09017
0 85 -3.09017
0 86 -3.09017
0 87 -3.09017
0 88 -3.09017
0 89 -3.09017
0 90 -3.09017
0 91 -3.09017
0 92 -3.09017
0 93 -3.09017
0 94 -3.09017
0 95 -3.09017
0 96 -3.09017
0 97 -3.09017
0 98 -3.09017
0 99 -3.09017
0 100 -3.09017
0 101 -3.09017
0 102 -3.09017
0 103 -3.09017
0 104 -3.09017
0 105 -3.09017
0 106 -3.09017
0 107 -3.09017
0 108 -3.09017
0 109 -3.09017
0 110 -3.09017
0 111 -3.09017
0 112 -3.09017
0 113 -3.09017
0 114 -3.09017
0 115 -3.09017
0 116 -3.09017
0 117 -3.09017
0 118 -3.09017
0 119 -3.09017
0 120 -3.09017
0 121 -3.09017
0 122 -3.09017
0 123 -3.09017
0 124 -3.09017
0 125 -3.09017
0 126 -3.09017
0 127 -3.09017

1 0 1.21856
1 1 1.18251
1 2 1.15175
1 3 1.12949
1 4 1.11915
1 5 1.1207
1 6 1.13089
1 7 1.14686
1 8 1.1671
1 9 1.18983
1 10 1.21349
1 11 1.23867
1 12 1.26604
1 13 1.29357
1 14 1.32052
1 15 1.35228
1 16 1.39474
1 17 1.44506
1 18 1.49488
1 19 1.54001
1 20 1.5783
1 21 1.60218
1 22 1.60498
1 23 1.59156
1 24 1.57224
1 25 1.55231
1 26 1.53786
1 27 1.54062
1 28 1.56371
1 29 1.59432
1 30 1.62116
1 31 1.64273
1 32 1.65164
1 33 1.63416
1 34 1.59193
1 35 1.54045
1 36 1.48698
1 37 1.43563
1 38 1.40367
1 39 1.4035
1 40 1.42348
1 41 1.44915
1 42 1.4784
1 43 1.50012
1 44 1.4927
1 45 1.45344
1 46 1.39492
1 47 1.31765
1 48 1.22264
1 49 1.13366
1 50 1.07424
1 51 1.0485
1 52 1.06522
1 53 1.14266
1 54 1.27579
1 55 1.43595
1 56 1.60432
1 57 1.77028
1 58 1.90894
1 59 1.99577
1 60 2.03012
1 61 2.01889
1 62 1.95724
1 63 1.84768
1 64 1.71731
1 65 1.59457
1 66 1.48487
1 67 1.38705
1 68 1.31748
1 69 1.29668
1 70 1.32566
1 71 1.39565
1 72 1.50494
1 73 1.64454
1 74 1.78704
1 75 1.90935
1 76 2.00358
1 77 2.0549
1 78 2.04093
1 79 1.96059
1 80 1.83262
1 81 1.67038
1 82 1.48883
1 83 1.31979
1 84 1.19064
1 85 1.10699
1 86 1.07214
1 87 1.09365
1 88 1.16183
1 89 1.25228
1 90 1.34964
1 91 1.44336
1 92 1.51297
1 93 1.54346
1 94 1.54038
1 95 1.5138
1 96 1.46744
1 97 1.41249
1 98 1.3688
1 99 1.34634
1 100 1.34382
1 101 1.36293
1 102 1.4048
1 103 1.45766
1 104 1.50461
1 105 1.53798
1 106 1.55575
1 107 1.55373
1 108 1.53242
1 109 1.50335
1 110 1.48065
1 111 1.47231
1 112 1.48245
1 113 1.51181
1 114 1.55143
1 115 1.58372
1 116 1.59548
1 117 1.58586
1 118 1.56024
1 119 1.5228
1 120 1.47826
1 121 1.43534
1 122 1.40244
1 123 1.38004
1 124 1.36015
1 125 1.3338
1 126 1.29843
1 127 1.25817

2 0 3.41175
2 1 3.37166
2 2 3.33315
2 3 3.30381
2 4 3.29039
2 5 3.29254
2 6 3.30521
2 7 3.32444
2 8 3.34715
2 9 3.36874
2 10 3.38662
2 11 3.40371
2 12 3.42329
2 13 3.44421
2 14 3.46781
2 15 3.50377
2 16 3.55911
2 17 3.62591
2 18 3.68998
2 19 3.74508
2 20 3.78742
2 21 3.80691
2 22 3.79922
2 23 3.77729
2 24 3.75677
2 25 3.74297
2 26 3.74305
2 27 3.76988
2 28 3.81975
2 29 3.869
2 30 3.90283
2 31 3.92116
2 32 3.91501
2 33 3.87245
2 34 3.8069
2 35 3.74478
2 36 3.69544
2 37 3.66502
2 38 3.67431
2 39 3.72907
2 40 3.80354
2 41 3.87567
2 42 3.93925
2 43 3.97433
2 44 3.95513
2 45 3.88578
2 46 3.78487
2 47 3.65523
2 48 3.50677
2 49 3.37415
2 50 3.28263
2 51 3.23596
2 52 3.24704
2 53 3.33386
2 54 3.4868
2 55 3.67955
2 56 3.8958
2 57 4.11459
2 58 4.29717
2 59 4.41463
2 60 4.46497
2 61 4.45237
2 62 4.37533
2 63 4.2418
2 64 4.07586
2 65 3.90322
2 66 3.74008
2 67 3.60042
2 68 3.50603
2 69 3.47742
2 70 3.51588
2 71 3.60965
2 72 3.75361
2 73 3.94041
2 74 4.13979
2 75 4.31363
2 76 4.4398
2 77 4.50006
2 78 4.47213
2 79 4.35668
2 80 4.18222
2 81 3.97365
2 82 3.75034
2 83 3.54794
2 84 3.40068
2 85 3.31495
2 86 3.28915
2 87 3.33047
2 88 3.42983
2 89 3.55671
2 90 3.69008
2 91 3.81944
2 92 3.921
2 93 3.97129
2 94 3.97273
2 95 3.93746
2 96 3.86773
2 97 3.77373
2 98 3.68262
2 99 3.61384
2 100 3.57033
2 101 3.55798
2 102 3.58487
2 103 3.64092
2 104 3.70317
2 105 3.75826
2 106 3.80086
2 107 3.81994
2 108 3.80713
2 109 3.77168
2 110 3.73327
2 111 3.70717
2 112 3.7038
2 113 3.72965
2 114 3.77749
2 115 3.82472
2 116 3.85065
2 117 3.84995
2 118 3.82551
2 119 3.7786
2 120 3.71393
2 121 3.64726
2 122 3.59697
2 123 3.56769
2 124 3.54773
2 125 3.52293
2 126 3.48924
2 127 3.45099

3 0 4.38365
3 1 4.35444
3 2 4.3217
3 3 4.2957
3 4 4.28504
3 5 4.28927
3 6 4.30259
3 7 4.32024
3 8 4.33755
3 9 4.34805
3 10 4.34893
3 11 4.34497
3 12 4.34192
3 13 4.34106
3 14 4.34656
3 15 4.37022
3 16 4.41853
3 17 4.481
3 18 4.54101
3 19 4.5902
3 20 4.62299
3 21 4.63003
3 22 4.61125
3 23 4.5836
3 24 4.56394
3 25 4.55779
3 26 4.57169
3 27 4.61399
3 28 4.67435
3 29 4.72586
3 30 4.75296
3 31 4.75408
3 32 4.72244
3 33 4.65532
3 34 4.5745
3 35 4.50909
3 36 4.47174
3 37 4.47182
3 38 4.52399
3 39 4.62323
3 40 4.74048
3 41 4.85198
3 42 4.94326
3 43 4.99165
3 44 4.97959
3 45 4.91343
3 46 4.80633
3 47 4.66581
3 48 4.51039
3 49 4.36901
3 50 4.26103
3 51 4.19988
3 52 4.2024
3 53 4.27431
3 54 4.4046
3 55 4.58092
3 56 4.78753
3 57 4.99413
3 58 5.16963
3 59 5.2959
3 60 5.35798
3 61 5.34483
3 62 5.2653
3 63 5.13892
3 64 4.97518
3 65 4.78498
3 66 4.59922
3 67 4.45159
3 68 4.35725
3 69 4.32324
3 70 4.35862
3 71 4.46222
3 72 4.61943
3 73 4.81285
3 74 5.01805
3 75 5.1986
3 76 5.32287
3 77 5.37478
3 78 5.34514
3 79 5.23466
3 80 5.06415
3 81 4.86257
3 82 4.65497
3 83 4.47084
3 84 4.3399
3 85 4.27282
3 86 4.26665
3 87 4.32068
3 88 4.42566
3 89 4.55587
3 90 4.68939
3 91 4.81465
3 92 4.91261
3 93 4.96168
3 94 4.95941
3 95 4.91464
3 96 4.82991
3 97 4.71368
3 98 4.59167
3 99 4.48762
3 100 4.41109
3 101 4.37181
3 102 4.38097
3 103 4.43204
3 104 4.50248
3 105 4.57519
3 106 4.64029
3 107 4.6821
3 108 4.68602
3 109 4.65624
3 110 4.61248
3 111 4.57453
3 112 4.55827
3 113 4.57474
3 114 4.61987
3 115 4.67157
3 116 4.70687
3 117 4.71692
3 118 4.70109
3 119 4.65777
3 120 4.59132
3 121 4.52134
3 122 4.47207
3 123 4.45129
3 124 4.44602
3 125 4.43928
3 126 4.42521
3 127 4.40646

4 0 3.636
4 1 3.62716
4 2 3.60985
4 3 3.595
4 4 3.59142
4 5 3.59896
4 6 3.61225
4 7 3.626
4 8 3.63402
4 9 3.629
4 10 3.60856
4 11 3.57847
4 12 3.54623
4 13 3.51648
4 14 3.49622
4 15 3.49654
4 16 3.52152
4 17 3.56072
4 18 3.59859
4 19 3.62502
4 20 3.63302
4 21 3.61763
4 22 3.58465
4 23 3.551
4 24 3.53108
4 25 3.53116
4 26 3.55583
4 27 3.60454
4 28 3.66165
4 29 3.70418
4 30 3.71794
4 31 3.69711
4 32 3.63975
4 33 3.55657
4 34 3.47274
4 35 3.41238
4 36 3.3918
4 37 3.42397
4 38 3.51114
4 39 3.63697
4 40 3.77841
4 41 3.91469
4 42 4.02172
4 43 4.07941
4 44 4.08566
4 45 4.04629
4 46 3.96433
4 47 3.85328
4 48 3.73677
4 49 3.62702
4 50 3.53116
4 51 3.47049
4 52 3.46185
4 53 3.49868
4 54 3.57397
4 55 3.68961
