135.996 32.2513 0.502407 0.0157888
135.964 32.7529 0.500424 0.047304
135.902 33.2515 0.496466 0.0786325
135.807 33.7451 0.490549 0.109651
135.682 34.2319 0.482696 0.140236
135.527 34.7099 0.472938 0.170268
135.342 35.1772 0.461314 0.199628
135.128 35.6319 0.447869 0.228201
134.886 36.0723 0.432656 0.255872
134.617 36.4967 0.415736 0.282534
134.321 36.9033 0.397175 0.308081
134.001 37.2905 0.377047 0.332412
133.657 37.6569 0.355431 0.355431
133.29 38.0009 0.332412 0.377047
132.903 38.3212 0.308081 0.397175
132.497 38.6166 0.282534 0.415736
132.072 38.8859 0.255872 0.432656
131.632 39.1281 0.228201 0.447869
131.177 39.342 0.199628 0.461314
130.71 39.527 0.170268 0.472938
130.232 39.6823 0.140236 0.482696
129.745 39.8073 0.109651 0.490549
129.251 39.9015 0.0786325 0.496466
128.753 39.9645 0.047304 0.500424
128.251 39.9961 0.0157888 0.502407
127.749 39.9961 -0.0157888 0.502407
127.247 39.9645 -0.047304 0.500424
126.749 39.9015 -0.0786325 0.496466
126.255 39.8073 -0.109651 0.490549
125.768 39.6823 -0.140236 0.482696
125.29 39.527 -0.170268 0.472938
124.823 39.342 -0.199628 0.461314
124.368 39.1281 -0.228201 0.447869
123.928 38.8859 -0.255872 0.432656
123.503 38.6166 -0.282534 0.415736
123.097 38.3212 -0.308081 0.397175
122.71 38.0009 -0.332412 0.377047
122.343 37.6569 -0.355431 0.355431
121.999 37.2905 -0.377047 0.332412
121.679 36.9033 -0.397175 0.308081
121.383 36.4967 -0.415736 0.282534
121.114 36.0723 -0.432656 0.255872
120.872 35.6319 -0.447869 0.228201
120.658 35.1772 -0.461314 0.199628
120.473 34.7099 -0.472938 0.170268
120.318 34.2319 -0.482696 0.140236
120.193 33.7451 -0.490549 0.109651
120.098 33.2515 -0.496466 0.0786325
120.036 32.7529 -0.500424 0.047304
120.004 32.2513 -0.502407 0.0157888
120.004 31.7487 -0.502407 -0.0157888
120.036 31.2471 -0.500424 -0.047304
120.098 30.7485 -0.496466 -0.0786325
120.193 30.2549 -0.490549 -0.109651
120.318 29.7681 -0.482696 -0.140236
120.473 29.2901 -0.472938 -0.170268
120.658 28.8228 -0.461314 -0.199628
120.872 28.3681 -0.447869 -0.228201
121.114 27.9277 -0.432656 -0.255872
121.383 27.5033 -0.415736 -0.282534
121.679 27.0967 -0.397175 -0.308081
121.999 26.7095 -0.377047 -0.332412
122.343 26.3431 -0.355431 -0.355431
122.71 25.9991 -0.332412 -0.377047
123.097 25.6788 -0.308081 -0.397175
123.503 25.3834 -0.282534 -0.415736
123.928 25.1141 -0.255872 -0.432656
124.368 24.8719 -0.228201 -0.447869
124.823 24.658 -0.199628 -0.461314
125.29 24.473 -0.170268 -0.472938
125.768 24.3177 -0.140236 -0.482696
126.255 24.1927 -0.109651 -0.490549
126.749 24.0985 -0.0786325 -0.496466
127.247 24.0355 -0.047304 -0.500424
127.749 24.0039 -0.0157888 -0.502407
128.251 24.0039 0.0157888 -0.502407
128.753 24.0355 0.047304 -0.500424
129.251 24.0985 0.0786325 -0.496466
129.745 24.1927 0.109651 -0.490549
130.232 24.3177 0.140236 -0.482696
130.71 24.473 0.170268 -0.472938
131.177 24.658 0.199628 -0.461314
131.632 24.8719 0.228201 -0.447869
132.072 25.1141 0.255872 -0.432656
132.497 25.3834 0.282534 -0.415736
132.903 25.6788 0.308081 -0.397175
133.29 25.9991 0.332412 -0.377047
133.657 26.3431 0.355431 -0.355431
134.001 26.7095 0.377047 -0.332412
134.321 27.0967 0.397175 -0.308081
134.617 27.5033 0.415736 -0.282534
134.886 27.9277 0.432656 -0.255872
135.128 28.3681 0.447869 -0.228201
135.342 28.8228 0.461314 -0.199628
135.527 29.2901 0.472938 -0.170268
135.682 29.7681 0.482696 -0.140236
135.807 30.2549 0.490549 -0.109651
135.902 30.7485 0.496466 -0.0786325
135.964 31.2471 0.500424 -0.047304
135.996 31.7487 0.502407 -0.0157888
