0 0 4 0
0 4 4 0
0 8 4 0
0 12 4 0
0 16 4 0
0 20 4 0
0 24 4 0
0 28 4 -2.75485e-16
0 32 4 0
0 36 4 -2.75484e-16
0 40 4 -2.75484e-16
0 44 4 -2.75485e-16
0 48 4 0
0 52 4 -2.75486e-16
0 56 4 0
0 60 4 -2.75487e-16

4 0 3.7859 7.5417e-05
4 4 3.78598 -0.000844362
4 8 3.78621 -0.00163548
4 12 3.78655 -0.00217744
4 16 3.78695 -0.00238777
4 20 3.78735 -0.00223457
4 24 3.7877 -0.00174129
4 28 3.78793 -0.000983085
4 32 3.78802 -7.53459e-05
4 36 3.78794 0.000843851
4 40 3.78771 0.00163469
4 44 3.78737 0.00217684
4 48 3.78697 0.00238771
4 52 3.78657 0.0022351
4 56 3.78622 0.00174209
4 60 3.78599 0.000983701

8 0 3.7791 7.58759e-05
8 4 3.7792 -0.00105003
8 8 3.77946 -0.00201602
8 12 3.77986 -0.00267498
8 16 3.78034 -0.00292663
8 20 3.78081 -0.00273272
8 24 3.78122 -0.00212283
8 28 3.78149 -0.00118986
8 32 3.78159 -7.58185e-05
8 36 3.7815 0.00104976
8 40 3.78123 0.00201558
8 44 3.78083 0.00267465
8 48 3.78036 0.0029266
8 52 3.77988 0.00273302
8 56 3.77948 0.00212329
8 60 3.7792 0.00119022

12 0 3.77186 5.83463e-05
12 4 3.77195 -0.00081384
12 8 3.77222 -0.00156217
12 12 3.77263 -0.00207273
12 16 3.77311 -0.00226777
12 20 3.7736 -0.00211755
12 24 3.77401 -0.00164492
12 28 3.77429 -0.000921799
12 32 3.77439 -5.83043e-05
12 36 3.7743 0.000814065
12 40 3.77403 0.00156246
12 44 3.77362 0.00207293
12 48 3.77314 0.00226777
12 52 3.77265 0.00211738
12 56 3.77224 0.00164468
12 60 3.77196 0.000921648

16 0 3.76406 4.67903e-05
16 4 3.76416 -0.000517976
16 8 3.76444 -0.00100401
16 12 3.76486 -0.00133736
16 16 3.76537 -0.00146723
16 20 3.76588 -0.00137373
16 24 3.76631 -0.00107096
16 28 3.7666 -0.000604972
16 32 3.76671 -4.67522e-05
16 36 3.76662 0.00051859
16 40 3.76633 0.00100486
16 44 3.76591 0.00133798
16 48 3.7654 0.00146728
16 52 3.76489 0.0013732
16 56 3.76446 0.00107019
16 60 3.76417 0.000604438

20 0 3.75591 4.04119e-05
20 4 3.756 -0.000294405
20 8 3.75629 -0.000584571
20 12 3.75673 -0.000785989
20 16 3.75724 -0.000867926
20 20 3.75776 -0.000817729
20 24 3.75821 -0.000642859
20 28 3.75851 -0.000369862
20 32 3.75862 -4.03669e-05
20 36 3.75852 0.000295285
20 40 3.75824 0.000585814
20 44 3.7578 0.00078691
20 48 3.75728 0.000868028
20 52 3.75676 0.000816996
20 56 3.75632 0.000641764
20 60 3.75602 0.000369089

24 0 3.74768 3.40373e-05
24 4 3.74777 -0.000118665
24 8 3.74804 -0.000253495
24 12 3.74845 -0.000350018
24 16 3.74894 -0.000393461
24 20 3.74943 -0.000377005
24 24 3.74985 -0.000302943
24 28 3.75013 -0.000182458
24 32 3.75024 -3.39705e-05
24 36 3.75015 0.000119708
24 40 3.74988 0.000254969
24 44 3.74947 0.000351127
24 48 3.74898 0.000393623
24 52 3.74849 0.000376191
24 56 3.74807 0.000301698
24 60 3.74779 0.000181577

28 0 3.73964 2.65947e-05
28 4 3.73971 3.68697e-05
28 8 3.73994 4.1339e-05
28 12 3.74028 3.92238e-05
28 16 3.74069 3.09258e-05
28 20 3.7411 1.79191e-05
28 24 3.74145 2.40284e-06
28 28 3.74169 -1.31624e-05
28 32 3.74178 -2.64866e-05
28 36 3.74171 -3.57524e-05
28 40 3.74148 -3.97681e-05
28 44 3.74114 -3.80205e-05
28 48 3.74073 -3.0696e-05
28 52 3.74032 -1.86985e-05
28 56 3.73997 -3.63585e-06
28 60 3.73973 1.2297e-05

32 0 3.73205 1.97869e-05
32 4 3.7321 0.000164296
32 8 3.73225 0.000283615
32 12 3.73249 0.000359482
32 16 3.73277 0.000380423
32 20 3.73305 0.000343451
32 24 3.7333 0.000254406
32 28 3.73346 0.00012694
32 32 3.73352 -1.96153e-05
32 36 3.73347 -0.000163151
32 40 3.73332 -0.000282027
32 44 3.73308 -0.00035824
32 48 3.7328 -0.000380113
32 52 3.73252 -0.000344114
32 56 3.73227 -0.000255512
32 60 3.73211 -0.000127701

36 0 3.72517 1.56798e-05
36 4 3.72519 0.000239819
36 8 3.72525 0.000427287
36 12 3.72534 0.000549448
36 16 3.72545 0.000587777
36 20 3.72555 0.00053663
36 24 3.72564 0.000403999
36 28 3.72571 0.000210168
36 32 3.72573 -1.54224e-05
36 36 3.72571 -0.000238624
36 40 3.72565 -0.000425659
36 44 3.72556 -0.000548147
36 48 3.72546 -0.000587369
36 52 3.72535 -0.000537161
36 56 3.72526 -0.000404962
36 60 3.7252 -0.000210805

40 0 3.71926 1.60889e-05
40 4 3.71924 0.00024022
40 8 3.71917 0.000427611
40 12 3.71907 0.00054963
40 16 3.71895 0.000587777
40 20 3.71882 0.000536456
40 24 3.71872 0.000403702
40 28 3.71864 0.000209829
40 32 3.71862 -1.57255e-05
40 36 3.71864 -0.000238834
40 40 3.7187 -0.000425752
40 44 3.71881 -0.000548126
40 48 3.71893 -0.000587248
40 52 3.71906 -0.00053695
40 56 3.71916 -0.000404668
40 60 3.71924 -0.00021044

44 0 3.71452 2.29716e-05
44 4 3.71445 0.000143842
44 8 3.71422 0.000242571
44 12 3.71387 0.000303985
44 16 3.71345 0.000318844
44 20 3.71303 0.000285183
44 24 3.71267 0.000208438
44 28 3.71242 0.000100437
44 32 3.71232 -2.24889e-05
44 36 3.7124 -0.000141924
44 40 3.71263 -0.000239998
44 44 3.71298 -0.000301921
44 48 3.7134 -0.000318155
44 52 3.71382 -0.00028593
44 56 3.71418 -0.00020984
44 60 3.71443 -0.000101329

48 0 3.7111 3.88821e-05
48 4 3.71097 -7.51949e-05
48 8 3.71053 -0.000178288
48 12 3.70986 -0.000254952
48 16 3.70906 -0.000293315
48 20 3.70825 -0.000287003
48 24 3.70755 -0.000236417
48 28 3.70708 -0.000149006
48 32 3.70689 -3.82799e-05
48 36 3.70703 7.83633e-05
48 40 3.70747 0.000182607
48 44 3.70815 0.000258332
48 48 3.70895 0.000294217
48 52 3.70976 0.000285338
48 56 3.71045 0.000233601
48 60 3.71092 0.000147129

52 0 3.70913 6.73127e-05
52 4 3.7089 -0.000453458
52 8 3.70819 -0.00090619
52 12 3.70709 -0.00122246
52 16 3.70579 -0.00135371
52 20 3.70446 -0.00127886
52 24 3.70332 -0.00100817
52 28 3.70254 -0.000582339
52 32 3.70224 -6.66186e-05
52 36 3.70247 0.000459372
52 40 3.70319 0.000914414
52 44 3.70429 0.00122873
52 48 3.7056 0.00135491
52 52 3.70692 0.00127484
52 56 3.70806 0.00100184
52 60 3.70883 0.000577963

56 0 3.70869 0.000113119
56 4 3.70835 -0.00104534
56 8 3.70726 -0.00204685
56 12 3.70559 -0.00273999
56 16 3.70359 -0.00301836
56 20 3.70156 -0.00283725
56 24 3.69981 -0.00222182
56 28 3.69861 -0.00126467
56 32 3.69815 -0.000112419
56 36 3.6985 0.00105714
56 40 3.6996 0.00206352
